lbda,transmission,R,A
4292.000000000066,0.37093072487045503,0.49071919833640415,0.13835007679314076
4293.000000000066,0.33960308863967487,0.5280091814653578,0.13238772989496733
4294.000000000067,0.3113734961259531,0.5618926116948045,0.12673389217924236
4295.000000000067,0.28600060389533755,0.5925893110959951,0.12141008500866735
4296.000000000067,0.2632250986511678,0.6203537845204088,0.11642111682842345
4297.000000000067,0.24278850612566183,0.6454507444839864,0.11176074939035172
4298.000000000067,0.22444435283148567,0.6681398359433136,0.10741581122520072
4299.000000000068,0.207964156628204,0.6886667409932397,0.10336910237855632
4300.000000000068,0.19314005654212035,0.7072585495167274,0.09960139394115225
4301.000000000069,0.17978534878099667,0.7241218828283427,0.09609276839066067
4302.000000000069,0.16773378580325488,0.739442723982396,0.09282349021434917
4303.000000000069,0.15683820099875048,0.7533872511025973,0.08977454789865222
4304.000000000068,0.14696881760320327,0.7661032125115845,0.08692796988521218
4305.000000000069,0.1380114628955084,0.7777215493046227,0.08426698779986891
4306.000000000069,0.12986757703163607,0.7882455499288027,0.08188687303956121
4307.00000000007,0.12244777474024147,0.7978945578738891,0.07965766738586944
4308.000000000071,0.11567447962059682,0.806759477826849,0.0775660425525542
4309.00000000007,0.1094795341227026,0.8149199005374447,0.07560056533985271
4310.000000000071,0.10380298574928964,0.8224461815045522,0.07375083274615818
4311.00000000007,0.09859203083960147,0.8294005776265881,0.07200739153381039
4312.000000000071,0.09380009296063124,0.8358382495132286,0.07036165752614004
4313.000000000071,0.08938602178329881,0.8418081407164151,0.06880583750028621
4314.000000000071,0.0853133983809648,0.8473537462648205,0.06733285535421468
4315.000000000072,0.08154993366828792,0.8525137828980226,0.06593628343368949
4316.000000000072,0.07806694783625293,0.8573227727798449,0.06461027938390215
4317.000000000072,0.07483891991308361,0.8618115515310278,0.06334952855588855
4318.000000000072,0.07184309786090778,0.8660077103486622,0.06214919179043001
4319.000000000073,0.06905916083240478,0.8699359808869264,0.06100485828066886
4320.000000000073,0.06646892632386925,0.8736185705256541,0.059912503150476686
4321.000000000073,0.06405609595681097,0.8770754546839579,0.05886844935923105
4322.000000000074,0.061806034497892355,0.880324631960766,0.0578693335413416
4323.000000000074,0.059705577492251805,0.883382347106096,0.05691207540165209
4324.000000000074,0.05774286354739832,0.8862632861432941,0.0559938503093076
4325.000000000074,0.05590718787465616,0.8889807473665232,0.05511206475882063
4326.000000000075,0.0541888741836098,0.8915467914213328,0.05426433439505745
4327.000000000075,0.05257916244264289,0.8939723732303577,0.05344846432699927
4328.000000000075,0.05107011037514218,0.8962674581425383,0.052662431482319645
4329.0000000000755,0.04965450686497193,0.8984411243545783,0.051904368780449614
4330.000000000075,0.04832579570386249,0.9005016533706948,0.05117255092544275
4331.0000000000755,0.047078008334245594,0.902456610024116,0.05046538164163848
4332.000000000075,0.045905704429345405,0.9043129133759464,0.04978138219470804
4333.000000000076,0.044803919312965505,0.9060768996287792,0.04911918105825536
4334.000000000076,0.04376811735858358,0.9077543780394727,0.048477504601943736
4335.000000000076,0.04279415062457454,0.9093506806843143,0.0478551686911111
4336.0000000000755,0.04187822208270052,0.910870706816962,0.04725107110033734
4337.000000000076,0.04101685288292877,0.912318962462604,0.0466641846544671
4338.000000000076,0.04020685317136422,0.9136995958082613,0.04609355102037457
4339.000000000077,0.03944529604141274,0.9150164288771628,0.045538275081424544
4340.000000000078,0.0387294942527759,0.9162729859130077,0.04499751983421644
4341.000000000077,0.03805697939984285,0.9174725188462037,0.044470501753953645
4342.000000000078,0.03742548325154713,0.9186180301676926,0.04395648658076025
4343.000000000077,0.03683292101981055,0.9197122934956526,0.04345478548453681
4344.000000000078,0.03627737634400379,0.9207578720854184,0.04296475157057784
4345.000000000078,0.03575708780518389,0.9217571355024581,0.04248577669235792
4346.000000000078,0.03527043680671516,0.9227122746518237,0.04201728854146113
4347.000000000078,0.03481593667778458,0.9236253153342848,0.04155874798793049
4348.000000000079,0.03439222287367965,0.9244981304792032,0.04110964664711709
4349.000000000079,0.03399804416185362,0.9253324511864605,0.04066950465168592
4350.000000000079,0.033632254696085766,0.9261298766942446,0.04023786860966961
4351.00000000008,0.03329380689269337,0.9268918833758274,0.03981430973147923
4352.00000000008,0.03298174503299682,0.9276198328564531,0.03939842211055007
4353.00000000008,0.03269519952527777,0.9283149793308149,0.03898982114390737
4354.00000000008,0.0324333817674501,0.9289784761522,0.03858814208034993
4355.000000000081,0.0321955795587546,0.9296113817560269,0.03819303868521864
4356.000000000081,0.031981153015081136,0.9302146649730466,0.037804182011872245
4357.000000000081,0.03178953094815464,0.9307892097808607,0.0374212592709847
4358.000000000082,0.03162020767386327,0.9313358195363957,0.03704397278974107
4359.000000000082,0.03147274021955807,0.9318552207266354,0.036672039053806525
4360.000000000082,0.031346745904268045,0.9323480662700013,0.03630518782573085
4361.000000000082,0.031241900269537028,0.9328149383963725,0.035943161334090444
4362.000000000082,0.0311579353420313,0.9332563511296063,0.03558571352836244
4363.000000000083,0.03109463821226384,0.9336727523926913,0.03523260939504473
4364.000000000082,0.0310518499167601,0.9340645257521472,0.03488362433109274
4365.000000000083,0.031029464613804437,0.9344319918149381,0.03453854357125737
4366.000000000084,0.031027429045589347,0.9347754092880797,0.03419716166633109
4367.000000000084,0.03104574228217871,0.935094975708024,0.033859282009797154
4368.000000000083,0.031084455745228237,0.9353908278440031,0.03352471641076869
4369.000000000084,0.03114367351191376,0.935663041776557,0.03319328471152945
4370.000000000084,0.03122355290203216,0.9359116326495974,0.032864814448370416
4371.000000000084,0.03132430535379887,0.9361365540913557,0.03253914055484559
4372.000000000085,0.03144619759650022,0.9363376972965572,0.03221610510694242
4373.000000000085,0.03158955313090746,0.9365148897590124,0.031895557110080006
4374.0000000000855,0.031754754031257486,0.9366678936404544,0.031577352328288184
4375.000000000085,0.031942243085695335,0.9367964037579629,0.03126135315634186
4376.0000000000855,0.03215252629540181,0.9369000451684735,0.03094742853612472
4377.0000000000855,0.03238617575624196,0.9369783703247744,0.03063545391898366
