wavelength,narrow,wide
17000,0.524429169,0.504616295
17010,0.527474105,0.507567428
17020,0.528675831,0.508923743
17030,0.528169147,0.508263938
17040,0.529165131,0.509371762
17050,0.52946801,0.509678387
17060,0.529178708,0.509290054
17070,0.529704121,0.509911182
17080,0.529158994,0.509272908
17090,0.529271185,0.509407904
17100,0.52940311,0.509566124
17110,0.529513396,0.509698897
17120,0.529335284,0.509493994
17130,0.529198777,0.509338046
17140,0.529269147,0.509425466
17150,0.52951669,0.509721331
17160,0.528734222,0.508805517
17170,0.52932531,0.50950474
17180,0.529731378,0.509980425
17190,0.530166183,0.51048013
17200,0.529500457,0.509684851
17210,0.530268589,0.510587474
17220,0.53055265,0.510965662
17230,0.530479198,0.510923076
17240,0.529433118,0.509735717
17250,0.529349029,0.50968055
17260,0.529536132,0.509944559
17270,0.529963679,0.510343567
17280,0.530048456,0.510339115
17290,0.530962299,0.511310301
17300,0.53176309,0.512148427
17310,0.531345267,0.511552231
17320,0.531301129,0.511543154
17330,0.531185457,0.511447754
17340,0.531311796,0.511639762
17350,0.531815707,0.51228966
17360,0.531080171,0.511480484
17370,0.52949204,0.509674775
17380,0.530253752,0.510642861
17390,0.530391975,0.510877411
17400,0.530981041,0.511630903
17410,0.530153218,0.510712125
17420,0.530895168,0.511410767
17430,0.53176133,0.512255463
17440,0.532661352,0.513139838
17450,0.533482896,0.513937243
17460,0.534105189,0.514510263
17470,0.534080225,0.514490744
17480,0.534438426,0.514880813
17490,0.534765747,0.515212008
17500,0.534309411,0.514620541
17510,0.534685928,0.51503991
17520,0.535902169,0.516400175
17530,0.535633557,0.516015806
17540,0.536239446,0.516673351
17550,0.536507533,0.516933099
17560,0.53654598,0.516922407
17570,0.536808245,0.51735188
17580,0.536290939,0.516863169
17590,0.535148325,0.515637885
17600,0.534361638,0.514831781
17610,0.53388428,0.514389865
17620,0.534057814,0.514572516
17630,0.533765273,0.51420634
17640,0.534050258,0.514520207
17650,0.535370753,0.516053781
17660,0.535680596,0.516397055
17670,0.536203904,0.516996862
17680,0.53628844,0.517075305
17690,0.536189913,0.516938462
17700,0.536146415,0.516882102
17710,0.535979685,0.516680547
17720,0.53681631,0.517615848
17730,0.537111655,0.517913319
17740,0.537939911,0.518838914
17750,0.538155873,0.519072872
17760,0.537823355,0.518678601
17770,0.537633191,0.518436075
17780,0.537780051,0.518546323
17790,0.538354156,0.519156155
17800,0.538297699,0.519022803
17810,0.538962613,0.51973959
17820,0.540076426,0.521094995
17830,0.540075844,0.521136652
17840,0.539588873,0.520604702
17850,0.538715271,0.519616952
17860,0.538838428,0.519804404
17870,0.538817512,0.519778025
17880,0.538907075,0.51987666
17890,0.539576609,0.520615893
17900,0.539416728,0.5203771
17910,0.538981303,0.519820113
17920,0.539183719,0.520006945
17930,0.540068119,0.520997755
17940,0.539990531,0.520877158
17950,0.539726953,0.52054694
17960,0.540317589,0.521223748
17970,0.540241706,0.521189377
17980,0.539976435,0.52093169
17990,0.539514787,0.520442448
18000,0.538990093,0.519878887
18010,0.539351527,0.520360067
18020,0.539366242,0.520221665
18030,0.540231706,0.521079574
18040,0.541425246,0.522324126
18050,0.541813451,0.522633479
18060,0.542715921,0.523550781
18070,0.542879048,0.523757215
18080,0.542201019,0.522971883
18090,0.541829605,0.522548127
18100,0.542242058,0.523048415
18110,0.541686952,0.522408103
18120,0.542154464,0.522872777
18130,0.542986068,0.523766622
18140,0.543296644,0.524046196
18150,0.54337736,0.524054763
18160,0.543646192,0.524285057
18170,0.543410412,0.524108563
18180,0.543744498,0.524603952
18190,0.542917028,0.52372977
18200,0.542341297,0.523152376
18210,0.542299884,0.523193954
18220,0.542851209,0.523632656
18230,0.543855189,0.524604778
18240,0.544628915,0.525321024
18250,0.545777297,0.526479177
18260,0.54709559,0.527837478
18270,0.54528779,0.525862815
18280,0.546081834,0.526955607
18290,0.544072329,0.524742673
18300,0.544176161,0.525021371
18310,0.54371786,0.524637257
18320,0.543724421,0.524639539
18330,0.54347228,0.524336747
18340,0.543630388,0.524517739
18350,0.544584184,0.525637259
18360,0.544578382,0.525624949
18370,0.544759258,0.525796115
18380,0.545330331,0.526418781
18390,0.545481384,0.526545903
18400,0.545926528,0.527019985
18410,0.547056011,0.528301698
18420,0.546649118,0.527808635
18430,0.54580473,0.526814986
18440,0.545288789,0.526209033
18450,0.545108058,0.525998512
18460,0.546746505,0.527934148
18470,0.547459884,0.528722649
18480,0.547958264,0.529257414
18490,0.547761611,0.528971728
18500,0.547310989,0.528386431
18510,0.548946875,0.53026369
18520,0.549006673,0.530338763
18530,0.548924154,0.53024581
18540,0.547957117,0.529108782
18550,0.548540781,0.529802164
18560,0.548684906,0.529967896
18570,0.54861335,0.529855356
18580,0.547873339,0.528953938
18590,0.549454191,0.530805637
18600,0.548673411,0.529872244
18610,0.549301267,0.530601766
18620,0.548671074,0.52980382
18630,0.550137497,0.531480805
18640,0.54972611,0.53094096
18650,0.550148091,0.531384963
18660,0.551459195,0.532878863
18670,0.550799356,0.532170688
18680,0.551415748,0.532969809
18690,0.551670648,0.533342159
18700,0.550402524,0.531915148
18710,0.550083907,0.53160985
18720,0.550292184,0.531856521
18730,0.549975643,0.531483272
18740,0.549881289,0.531372479
18750,0.550192886,0.531730931
18760,0.549738812,0.531178812
18770,0.551762706,0.533481083
18780,0.550871401,0.53235451
18790,0.552798582,0.534559227
18800,0.55270836,0.534380198
18810,0.552981731,0.534630834
18820,0.553524028,0.535244006
18830,0.554104696,0.53590261
18840,0.553545732,0.535214241
18850,0.55365452,0.535315093
18860,0.55329922,0.534867565
18870,0.554062335,0.535752865
18880,0.554130487,0.535816945
18890,0.555661593,0.537610485
18900,0.554414301,0.536119434
18910,0.554340161,0.536015339
18920,0.554140159,0.535763591
18930,0.553244623,0.534690174
18940,0.553629374,0.535129317
18950,0.553585288,0.535061865
18960,0.554548621,0.536184692
18970,0.554566812,0.536191724
18980,0.554841995,0.536502462
18990,0.554040817,0.535546251
19000,0.555408851,0.537165071
19010,0.55527204,0.537005505
19020,0.55540852,0.537256934
19030,0.554826655,0.536659118
19040,0.554599394,0.536480492
19050,0.552952181,0.534623393
19060,0.552321136,0.533967441
19070,0.55363857,0.535430017
19080,0.553676814,0.535380726
19090,0.554077068,0.535759255
19100,0.555452921,0.537290914
19110,0.554765329,0.536383499
19120,0.555019365,0.536729715
19130,0.555113258,0.536873685
19140,0.554928038,0.536684149
19150,0.555457553,0.537339569
19160,0.555988906,0.537997376
19170,0.555640302,0.537484179
19180,0.557254412,0.539298184
19190,0.556888209,0.538780579
19200,0.557524082,0.539448017
19210,0.558635494,0.540677915
19220,0.559077856,0.541163261
19230,0.557184646,0.538886503
19240,0.558338902,0.54021333
19250,0.557667213,0.539381281
19260,0.559491296,0.541500395
19270,0.560118406,0.542030098
19280,0.56052217,0.542295486
19290,0.5625948,0.544534367
19300,0.563239385,0.545083933
19310,0.56451678,0.546381786
19320,0.564090817,0.546040888
19330,0.563236877,0.545193536
19340,0.561614664,0.543434579
19350,0.56234686,0.54444653
19360,0.560453019,0.542351766
19370,0.56025906,0.542183747
19380,0.561139864,0.543296341
19390,0.56086207,0.543038219
19400,0.560369476,0.542525891
19410,0.559699337,0.541803485
19420,0.560624218,0.542846133
19430,0.559276266,0.54119965
19440,0.561934566,0.544293381
19450,0.561503489,0.543731204
19460,0.561875149,0.544119188
19470,0.561825976,0.544077098
19480,0.560116604,0.542070605
19490,0.561670231,0.54392498
19500,0.561352009,0.543564455
19510,0.560991868,0.543154353
19520,0.559961757,0.54198595
19530,0.560388171,0.542540837
19540,0.560948092,0.543253942
19550,0.560301221,0.542538782
19560,0.560545804,0.542878719
19570,0.560566716,0.542815961
19580,0.561279809,0.543572422
19590,0.561819268,0.544109238
19600,0.561510216,0.543639026
19610,0.562648781,0.544884264
19620,0.563478524,0.545764368
19630,0.564024167,0.546308122
19640,0.563884053,0.546040082
19650,0.564540928,0.546715348
19660,0.565465637,0.547707622
19670,0.564905097,0.547067262
19680,0.564820885,0.546990746
19690,0.564054821,0.546107261
19700,0.564667274,0.546855242
19710,0.564487433,0.546665531
19720,0.565471638,0.547831524
19730,0.564253909,0.546425054
19740,0.5649685,0.547306134
19750,0.56397112,0.546108022
19760,0.564993144,0.547268328
19770,0.565480509,0.547811042
19780,0.565576503,0.547859359
19790,0.565100802,0.547293224
19800,0.565213763,0.547423952
19810,0.565123807,0.54731448
19820,0.565587774,0.547880764
19830,0.565058959,0.547271751
19840,0.565447291,0.547748508
19850,0.565815708,0.548201784
19860,0.565927355,0.548351056
19870,0.564690535,0.54684875
19880,0.566088147,0.548465374
19890,0.566746902,0.549207455
19900,0.567184817,0.549688033
19910,0.567130749,0.549585865
19920,0.566769267,0.549228894
19930,0.565818267,0.548173766
19940,0.56635798,0.548884048
19950,0.566594542,0.549235474
19960,0.565933159,0.548523112
